38001,6507,1236,1,0,2016-08-18 02:30:06.552198,2016-08-18 02:30:06.552198,category,类别,lei4 bie2 
38002,13486,1236,1,1,2016-08-18 02:30:06.552198,2016-08-18 02:30:06.552198,category,类,lei4 
38003,660,1236,1,2,2016-08-18 02:30:06.552198,2016-08-18 02:30:06.552198,category,范畴,fan4 chou2 
38004,7186,1236,1,3,2016-08-18 02:30:06.552198,2016-08-18 02:30:06.552198,category,部类,bu4 lei4 
38005,7467,2890,1,0,2016-08-18 02:30:06.556835,2016-08-18 02:30:06.556835,cattle,黄牛,huang2 niu2 
38006,2823,2890,1,1,2016-08-18 02:30:06.556835,2016-08-18 02:30:06.556835,cattle,家畜,jia1 chu4 
38007,787,14,1,0,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,原因,yuan2 yin1 
38008,627,14,1,1,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,事业,shi4 ye4 
38009,13093,14,1,2,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,起因,qi3 yin1 
38010,12174,14,1,3,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,因,yin1 
38011,8827,14,1,4,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,根底,gen1 di3 
38012,14562,14,1,5,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,故,gu4 
38013,5607,14,1,6,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,来头,lai2 tou2 
38014,389,14,1,7,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,来由,lai2 you2 
38015,13352,14,1,8,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,业,ye4 
38016,1446,14,1,9,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,因缘,yin1 yuan2 
38017,11141,14,1,10,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,由,you2 
38018,3954,14,1,11,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,原,yuan2 
38019,6156,14,1,12,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,缘故,yuan2 gu4 
38020,13005,14,1,13,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,缘由,yuan2 you2 
38021,652,14,2,0,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,导致,dao3 zhi4 
38022,14054,14,2,1,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,引起,yin3 qi3 
38023,1843,14,2,2,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,使,shi3 
38024,6090,14,2,3,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,使得,shi3 de2 
38025,10554,14,2,4,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,俾,bi3 
38026,868,14,2,5,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,促成,cu4 cheng2 
38027,15153,14,2,6,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,促使,cu4 shi3 
38028,10030,14,2,7,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,令,ling4 
38029,1100,14,2,8,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,令人,ling4 ren2 
38030,5870,14,2,9,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,惹,re3 
38031,5289,14,2,10,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,引,yin3 
38032,16091,14,2,11,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,致,zhi4 
38033,9111,14,2,12,2016-08-18 02:30:06.562454,2016-08-18 02:30:06.562454,cause,致使,zhi4 shi3 
38034,8966,1755,5,0,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,谨慎,jin3 shen4 
38035,10089,1755,5,1,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,审慎,shen3 shen4 
38036,10349,1755,5,2,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,慎,shen4 
38037,8011,1755,5,3,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,慎重,shen4 zhong4 
38038,14733,1755,5,4,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,保守,bao3 shou3 
38039,11063,1755,5,5,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,持重,chi2 zhong4 
38040,5170,1755,5,6,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,拘谨,ju1 jin3 
38041,3963,1755,5,7,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,狷,juan4 
38042,9278,1755,5,8,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,僖,xi1 
38043,12189,1755,5,9,2016-08-18 02:30:06.576975,2016-08-18 02:30:06.576975,cautious,仔细,zi3 xi4 
38044,1889,277,1,0,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,洞穴,dong4 xue2 
38045,1112,277,1,1,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,洞,dong4 
38046,664,277,1,2,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,窟,ku1 
38047,3600,277,1,3,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,穴,xue2 
38048,14387,277,1,4,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,窞,dan4 
38049,1069,277,1,5,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,堀,ku1 
38050,7526,277,1,6,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,岫,xiu4 
38051,7068,277,2,0,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,凹陷,ao1 xian4 
38052,13492,277,2,1,2016-08-18 02:30:06.583289,2016-08-18 02:30:06.583289,cave,挖洞,wa1 dong4 
38053,157,3815,2,0,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,停止,ting2 zhi3 
38054,111,3815,2,1,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,停,ting2 
38055,907,3815,2,2,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,辍,chuo4 
38056,4166,3815,2,3,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,罢,ba4 
38057,476,3815,2,4,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,辍止,chuo4 zhi3 
38058,3158,3815,2,5,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,停息,ting2 xi1 
38059,8824,3815,2,6,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,停歇,ting2 xie1 
38060,3263,3815,2,7,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,休止,xiu1 zhi3 
38061,9323,3815,2,8,2016-08-18 02:30:06.588967,2016-08-18 02:30:06.588967,cease,止息,zhi3 xi1 
38062,12958,2325,1,0,2016-08-18 02:30:06.595119,2016-08-18 02:30:06.595119,ceiling,天花板,tian1 hua1 ban3 
38063,10291,2325,1,1,2016-08-18 02:30:06.595119,2016-08-18 02:30:06.595119,ceiling,顶棚,ding3 peng2 
38064,7920,2325,1,2,2016-08-18 02:30:06.595119,2016-08-18 02:30:06.595119,ceiling,罳顶,si1 ding3 
38065,10547,2325,1,3,2016-08-18 02:30:06.595119,2016-08-18 02:30:06.595119,ceiling,潼,tong2 
38066,14828,3680,2,0,2016-08-18 02:30:06.599777,2016-08-18 02:30:06.599777,celebrate,庆祝,qing4 zhu4 
38067,13316,3680,2,1,2016-08-18 02:30:06.599777,2016-08-18 02:30:06.599777,celebrate,庆,qing4 
38068,397,3680,2,2,2016-08-18 02:30:06.599777,2016-08-18 02:30:06.599777,celebrate,庆贺,qing4 he4 
38069,13828,3680,2,3,2016-08-18 02:30:06.599777,2016-08-18 02:30:06.599777,celebrate,表扬,biao3 yang2 
38070,3234,3680,2,4,2016-08-18 02:30:06.599777,2016-08-18 02:30:06.599777,celebrate,颂,song4 
38071,8075,7,1,0,2016-08-18 02:30:06.607434,2016-08-18 02:30:06.607434,cell,细胞,xi4 bao1 
38072,3724,7,1,1,2016-08-18 02:30:06.607434,2016-08-18 02:30:06.607434,cell,蜂房,feng1 fang2 
38073,14809,7,1,2,2016-08-18 02:30:06.607434,2016-08-18 02:30:06.607434,cell,牢房,lao2 fang2 
38074,16158,7,1,3,2016-08-18 02:30:06.607434,2016-08-18 02:30:06.607434,cell,密室,mi4 shi4 
38075,1568,7,1,4,2016-08-18 02:30:06.607434,2016-08-18 02:30:06.607434,cell,元件,yuan2 jian4 
38076,14249,3451,1,0,2016-08-18 02:30:06.613346,2016-08-18 02:30:06.613346,cement,水泥,shui3 ni2 
38077,15781,3451,1,1,2016-08-18 02:30:06.613346,2016-08-18 02:30:06.613346,cement,接合剂,jie1 he2 ji4 
38078,8408,3451,2,0,2016-08-18 02:30:06.613346,2016-08-18 02:30:06.613346,cement,接合,jie1 he2 
38079,6910,3451,2,1,2016-08-18 02:30:06.613346,2016-08-18 02:30:06.613346,cement,粘牢,zhan1 lao2 
38080,15479,3451,5,0,2016-08-18 02:30:06.613346,2016-08-18 02:30:06.613346,cement,胶合,jiao1 he2 
38081,11913,3451,5,1,2016-08-18 02:30:06.613346,2016-08-18 02:30:06.613346,cement,水泥的,shui3 ni2 de5 
38082,3778,3305,1,0,2016-08-18 02:30:06.619753,2016-08-18 02:30:06.619753,cent,一分钱,yi1 fen1 qian2 
38083,9034,2722,1,0,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,中心,zhong1 xin1 
38084,14561,2722,1,1,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,中央,zhong1 yang1 
38085,4639,2722,1,2,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,顶尖,ding3 jian1 
38086,4209,2722,1,3,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,基点,ji1 dian3 
38087,4662,2722,1,4,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,枢,shu1 
38088,13741,2722,1,5,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,心,xin1 
38089,5165,2722,1,6,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,央,yang1 
38090,11128,2722,1,7,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,正中,zheng4 zhong1 
38091,11863,2722,1,8,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,中,zhong1 
38092,1059,2722,1,9,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,中间,zhong1 jian1 
38093,10697,2722,2,0,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,集中,ji2 zhong1 
38094,10750,2722,2,1,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,围绕,wei2 rao4 
38095,4590,2722,2,2,2016-08-18 02:30:06.623198,2016-08-18 02:30:06.623198,center,关于,guan1 yu2 
38096,14216,356,5,0,2016-08-18 02:30:06.632815,2016-08-18 02:30:06.632815,centigrade,百分度的,bai3 fen1 du4 de5 
38097,14561,873,5,0,2016-08-18 02:30:06.636214,2016-08-18 02:30:06.636214,central,中央,zhong1 yang1 
38098,11863,873,5,1,2016-08-18 02:30:06.636214,2016-08-18 02:30:06.636214,central,中,zhong1 
38099,323,873,5,2,2016-08-18 02:30:06.636214,2016-08-18 02:30:06.636214,central,优势,you1 shi4 
38100,2399,873,5,3,2016-08-18 02:30:06.636214,2016-08-18 02:30:06.636214,central,中心的,zhong1 xin1 de5 
38101,1206,873,5,4,2016-08-18 02:30:06.636214,2016-08-18 02:30:06.636214,central,重要,zhong4 yao4 
38102,5169,873,1,0,2016-08-18 02:30:06.636214,2016-08-18 02:30:06.636214,central,电话总机,dian4 hua4 zong3 ji1 
38103,15295,1796,1,0,2016-08-18 02:30:06.641951,2016-08-18 02:30:06.641951,century,世纪,shi4 ji4 
38104,14479,1796,1,1,2016-08-18 02:30:06.641951,2016-08-18 02:30:06.641951,century,百年,bai3 nian2 
38105,2520,1796,1,2,2016-08-18 02:30:06.641951,2016-08-18 02:30:06.641951,century,百个,bai3 ge4 
38106,6892,3017,1,0,2016-08-18 02:30:06.646403,2016-08-18 02:30:06.646403,ceremony,仪式,yi2 shi4 
38107,5776,3017,1,1,2016-08-18 02:30:06.646403,2016-08-18 02:30:06.646403,ceremony,典礼,dian3 li3 
38108,9053,3017,1,2,2016-08-18 02:30:06.646403,2016-08-18 02:30:06.646403,ceremony,式,shi4 
38109,4573,3017,1,3,2016-08-18 02:30:06.646403,2016-08-18 02:30:06.646403,ceremony,礼,li3 
38110,10042,3017,1,4,2016-08-18 02:30:06.646403,2016-08-18 02:30:06.646403,ceremony,典,dian3 
38111,1973,3017,1,5,2016-08-18 02:30:06.646403,2016-08-18 02:30:06.646403,ceremony,礼节,li3 jie2 
38112,11122,3017,1,6,2016-08-18 02:30:06.646403,2016-08-18 02:30:06.646403,ceremony,礼仪,li3 yi2 
38113,10097,3017,1,7,2016-08-18 02:30:06.646403,2016-08-18 02:30:06.646403,ceremony,仪,yi2 
38114,7618,3346,5,0,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,某些,mou3 xie1 
38115,11574,3346,5,1,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,一定,yi1 ding4 
38116,14217,3346,5,2,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,某,mou3 
38117,11630,3346,5,3,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,必然,bi4 ran2 
38118,410,3346,5,4,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,的确,de5 que4 
38119,3043,3346,5,5,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,肯定,ken3 ding4 
38120,7964,3346,5,6,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,确定,que4 ding4 
38121,1225,3346,5,7,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,稳,wen3 
38122,7837,3346,5,8,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,准儿,zhun3 er2 
38123,12305,3346,1,0,2016-08-18 02:30:06.653598,2016-08-18 02:30:06.653598,certain,某几个,mou3 ji1 ge4 
38124,1800,2295,1,0,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,证书,zheng4 shu1 
38125,7215,2295,1,1,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,证明书,zheng4 ming2 shu1 
38126,297,2295,1,2,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,证,zheng4 
38127,13228,2295,1,3,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,凭证,ping2 zheng4 
38128,3477,2295,1,4,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,据,ju4 
38129,16345,2295,1,5,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,凭照,ping2 zhao4 
38130,13110,2295,1,6,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,券,quan4 
38131,11236,2295,1,7,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,状,zhuang4 
38132,297,2295,2,0,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,证,zheng4 
38133,13979,2295,2,1,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,证明,zheng4 ming2 
38134,11607,2295,2,2,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,保证,bao3 zheng4 
38135,4262,2295,2,3,2016-08-18 02:30:06.661552,2016-08-18 02:30:06.661552,certificate,征,zheng1 
38136,12833,349,1,0,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,链,lian4 
38137,6627,349,1,1,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,连锁,lian2 suo3 
38138,3286,349,1,2,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,锒,lang2 
38139,14810,349,1,3,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,链子,lian4 zi3 
38140,8995,349,1,4,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,锁链,suo3 lian4 
38141,5555,349,1,5,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,通路,tong1 lu4 
38142,3286,349,2,0,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,锒,lang2 
38143,15191,349,2,1,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,囚禁,qiu2 jin4 
38144,14235,349,2,2,2016-08-18 02:30:06.670648,2016-08-18 02:30:06.670648,chain,束缚,shu4 fu2 
38145,6556,19,1,0,2016-08-18 02:30:06.679369,2016-08-18 02:30:06.679369,chair,椅,yi3 
38146,1731,19,1,1,2016-08-18 02:30:06.679369,2016-08-18 02:30:06.679369,chair,椅子,yi3 zi3 
38147,5390,19,1,2,2016-08-18 02:30:06.679369,2016-08-18 02:30:06.679369,chair,席位,xi2 wei4 
38148,7794,19,1,3,2016-08-18 02:30:06.679369,2016-08-18 02:30:06.679369,chair,座板,zuo4 ban3 
38149,15765,19,2,0,2016-08-18 02:30:06.679369,2016-08-18 02:30:06.679369,chair,使就任要职,shi3 jiu4 ren4 yao4 zhi2 
38150,12503,19,2,1,2016-08-18 02:30:06.679369,2016-08-18 02:30:06.679369,chair,使入座,shi3 ru4 zuo4 
38151,1512,1182,1,0,2016-08-18 02:30:06.686171,2016-08-18 02:30:06.686171,chairman,主席,zhu3 xi2 
38152,8543,1182,1,1,2016-08-18 02:30:06.686171,2016-08-18 02:30:06.686171,chairman,会长,hui4 chang2 
38153,13459,1182,1,2,2016-08-18 02:30:06.686171,2016-08-18 02:30:06.686171,chairman,主任,zhu3 ren4 
38154,1817,1182,1,3,2016-08-18 02:30:06.686171,2016-08-18 02:30:06.686171,chairman,总裁,zong3 cai2 
38155,10940,1182,2,0,2016-08-18 02:30:06.686171,2016-08-18 02:30:06.686171,chairman,当主人,dang1 zhu3 ren2 
38156,16655,1182,2,1,2016-08-18 02:30:06.686171,2016-08-18 02:30:06.686171,chairman,任主席,ren4 zhu3 xi2 
38157,12038,183,1,0,2016-08-18 02:30:06.691462,2016-08-18 02:30:06.691462,chalk,粉笔,fen3 bi3 
38158,2402,183,1,1,2016-08-18 02:30:06.691462,2016-08-18 02:30:06.691462,chalk,垩,e4 
38159,15899,183,2,0,2016-08-18 02:30:06.691462,2016-08-18 02:30:06.691462,chalk,和以白垩,he2 yi3 bai2 e4 
38160,4445,183,2,1,2016-08-18 02:30:06.691462,2016-08-18 02:30:06.691462,chalk,用粉笔写,yong4 fen3 bi3 xie3 
38161,10284,3340,2,0,2016-08-18 02:30:06.69652,2016-08-18 02:30:06.69652,challenge,挑战,tiao1 zhan4 
38162,9510,3340,2,1,2016-08-18 02:30:06.69652,2016-08-18 02:30:06.69652,challenge,搦战,nuo4 zhan4 
38163,7018,3340,2,2,2016-08-18 02:30:06.69652,2016-08-18 02:30:06.69652,challenge,盘问,pan2 wen4 
38164,10284,3340,1,0,2016-08-18 02:30:06.69652,2016-08-18 02:30:06.69652,challenge,挑战,tiao1 zhan4 
38165,7018,3340,1,1,2016-08-18 02:30:06.69652,2016-08-18 02:30:06.69652,challenge,盘问,pan2 wen4 
38166,5014,732,5,0,2016-08-18 02:30:06.700888,2016-08-18 02:30:06.700888,chamber,室内的,shi4 nei4 de5 
38167,6391,732,2,0,2016-08-18 02:30:06.700888,2016-08-18 02:30:06.700888,chamber,关在室内,guan1 zai4 shi4 nei4 
38168,14030,732,1,0,2016-08-18 02:30:06.700888,2016-08-18 02:30:06.700888,chamber,房间,fang2 jian1 
38169,16432,732,1,1,2016-08-18 02:30:06.700888,2016-08-18 02:30:06.700888,chamber,议院,yi4 yuan4 
38170,9506,1711,1,0,2016-08-18 02:30:06.705293,2016-08-18 02:30:06.705293,champion,冠军,guan1 jun1 
38171,8910,1711,1,1,2016-08-18 02:30:06.705293,2016-08-18 02:30:06.705293,champion,优胜者,you1 sheng4 zhe3 
38172,2746,1711,2,0,2016-08-18 02:30:06.705293,2016-08-18 02:30:06.705293,champion,拥护,yong3 hu4 
38173,5106,1711,5,0,2016-08-18 02:30:06.705293,2016-08-18 02:30:06.705293,champion,冠军的,guan1 jun1 de5 
38174,6569,3454,1,0,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,机会,ji1 hui4 
38175,12239,3454,1,1,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,偶然,ou3 ran2 
38176,2022,3454,1,2,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,机,ji1 
38177,9391,3454,1,3,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,偶然性,ou3 ran2 xing4 
38178,4426,3454,1,4,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,时,shi2 
38179,8161,3454,1,5,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,遇合,yu4 he2 
38180,12545,3454,1,6,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,运,yun4 
38181,9607,3454,1,7,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,运气,yun4 qi4 
38182,13982,3454,5,0,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,偶发,ou3 fa1 
38183,6105,3454,2,0,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,发生,fa1 sheng1 
38184,6528,3454,2,1,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,正好,zheng4 hao3 
38185,15337,3454,2,2,2016-08-18 02:30:06.718244,2016-08-18 02:30:06.718244,chance,正巧,zheng4 qiao3 
38186,3814,2064,2,0,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,更改,geng4 gai3 
38187,8941,2064,2,1,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,变化,bian4 hua4 
38188,8427,2064,2,2,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,改变,gai3 bian4 
38189,6525,2064,2,3,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,变更,bian4 geng4 
38190,10251,2064,2,4,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,变,bian4 
38191,12390,2064,2,5,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,更换,geng4 huan4 
38192,8414,2064,2,6,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,改,gai3 
38193,13259,2064,2,7,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,转变,zhuan3 bian4 
38194,1335,2064,2,8,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,换,huan4 
38195,1091,2064,2,9,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,迭,die2 
38196,1461,2064,2,10,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,串换,chuan4 huan4 
38197,14209,2064,2,11,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,改动,gai3 dong4 
38198,2688,2064,2,12,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,改造,gai3 zao4 
38199,2689,2064,2,13,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,更,geng4 
38200,1111,2064,2,14,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,倒,dao3 
38201,3562,2064,2,15,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,换取,huan4 qu3 
38202,7816,2064,2,16,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,迁,qian1 
38203,1365,2064,2,17,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,让位,rang4 wei4 
38204,13658,2064,2,18,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,涂改,tu2 gai3 
38205,11341,2064,2,19,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,演变,yan3 bian4 
38206,13035,2064,2,20,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,移,yi2 
38207,6625,2064,2,21,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,易,yi4 
38208,11268,2064,2,22,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,转换,zhuan3 huan4 
38209,7570,2064,2,23,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,换车,huan4 che1 
38210,6363,2064,1,0,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,变动,bian4 dong4 
38211,6517,2064,1,1,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,变革,bian4 ge2 
38212,2812,2064,1,2,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,变迁,bian4 qian1 
38213,1335,2064,1,3,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,换,huan4 
38214,11800,2064,1,4,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,辅币,fu3 bi4 
38215,2689,2064,1,5,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,更,geng4 
38216,6778,2064,1,6,2016-08-18 02:30:06.72971,2016-08-18 02:30:06.72971,change,迁变,qian1 bian4 
38217,1247,43,1,0,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,渠道,qu2 dao4 
38218,3125,43,1,1,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,海峡,hai3 xia2 
38219,8253,43,1,2,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,沟渠,gou1 qu2 
38220,3091,43,1,3,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,航道,hang2 dao4 
38221,3822,43,1,4,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,经,jing1 
38222,14435,43,1,5,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,路线,lu4 xian4 
38223,2419,43,1,6,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,渠,qu2 
38224,13957,43,1,7,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,途径,tu2 jing4 
38225,7648,43,2,0,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,引导,yin3 dao3 
38226,13295,43,2,1,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,纳入,na4 ru4 
38227,4549,43,2,2,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,向导,xiang4 dao3 
38228,453,43,2,3,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,信道,xin4 dao4 
38229,5658,43,2,4,2016-08-18 02:30:06.746641,2016-08-18 02:30:06.746641,channel,形成河道,xing2 cheng2 he2 dao4 
38230,6387,1318,1,0,2016-08-18 02:30:06.757182,2016-08-18 02:30:06.757182,chaos,混沌,hun4 dun4 
38231,2347,1318,1,1,2016-08-18 02:30:06.757182,2016-08-18 02:30:06.757182,chaos,混乱,hun4 luan4 
38232,13745,1318,1,2,2016-08-18 02:30:06.757182,2016-08-18 02:30:06.757182,chaos,凌乱,ling2 luan4 
38233,7471,2151,1,0,2016-08-18 02:30:06.76123,2016-08-18 02:30:06.76123,chap,家伙,jia1 huo3 
38234,10503,2151,1,1,2016-08-18 02:30:06.76123,2016-08-18 02:30:06.76123,chap,颚,e4 
38235,15740,2151,1,2,2016-08-18 02:30:06.76123,2016-08-18 02:30:06.76123,chap,颊,jia2 
